"HENG SHENG FINANCIAL ENTERPRISE LTD","7010","WARDEN AVE","UNIT","MARKHAM","ON","7788897666","L3R 5Y3"
" ","29","ROSEBANK DRIVE","UNIT 807","TORONTO","ON","6479807111","M1B 5Y7"
"SAVANNAH SOL REMITTANCES INC.","5215","ANSE AUX CHENES"," ","PIERREFONDS","QC","5145725714","H8Z3E5"
"DEBITCOIN LTD","2950","SEA POINT DR."," ","VICTORIA","BC","2508967624","V8N 1T2"
" ","3939","LAWRENCE AVENUE EAST","UNIT B6","TORONTO","ON","4167922249","M1G 1R9"
"ROYA FINANCIAL SERVICES LTD.","74","COLLINGWOOD COURT"," ","DARTMOUTH","NS","9024462136","B2W 0G4"
"TSX FX INC.","196","ROMAIN CRES."," ","OAKVILLE","ON","4166077947","L6H6K6"
"2366646 ONTARIO INC.","716","724 HIGHWAY 137"," ","LANSDOWNE","ON","6136592335","K0E 1L0"
" ","209 9821","140TH STREET"," ","SURREY","BC","6044964218","V3T 5R7"
"U EXCHANGE CENTER CANADA INC.","1500-4","ROBERT SPECK PARKWAY"," ","MISSISSAUGA","ON","6478951650","L4Z 1S1"
"TROPICAL TOURS & EXCHANGE INC.","570","CALEDONIA ROAD"," ","YORK","ON","6473423232","M6E 4V4"
" ","2","DENALI TERRACE"," ","LONDON","ON","5196718472","N5X 2W2"
"2357028 ONTARIO INC.","10","CHARTERHOUSE ROAD"," ","TORONTO","ON","4167548868","M1S 2T5"
"GROUPE FINANCIER MONDESA INC.","4684","JARRY EAST CANADA"," ","ST LEONARD","QC","5147272222","H1R1X3"
"UNITED BROTHERS CANADA INC.","30","LEVENDALE ROAD"," ","RICHMOND HILL","ON","4168208359","L4C 4H2"
"RATIONAL FOREIGN EXCHANGE LIMITED"," "," "," ","LONDON"," ","442072208181","E14 5AB"
"BRAZILIAN SHUTTLE CORP.","457","204","MARLEE AVE SUIT","CANADA"," ","TORONTO","ON","4169398564","M6B 3J2"
"FCBC FINANCIAL SERVICES LTD.","125","6068 NO3 RD"," ","RICHMOND","BC","7788916780","V6Y4M7"
"GL PAYMENTS CORPORATION","3100","STEELES AVENUE EAST","SUITE 800","MARKHAM","ON","4165686882","L3R 8T3"
"MANDAT POSTAL INTERNATIONAL S.A.R.F.","112 1610","RUE SHERBROOKE OUEST"," ","MONTRÉAL","QC","8005589130","H3H 1E1"
"EAST WEST FINANCIAL UNION INC.","2994","DANFORTH AVENUE"," ","TORONTO","ON","6477711458","M4C 1M7"
" ","182","CARLTON STREET"," ","TORONTO","ON","4169211785","M5A 2K6"
"TAAJ EXPRESS INC.","10705","103 ST"," ","EDMONTON","AB","6477173008","T5H 2V7"
"0952464 B.C. LTD.","2448","MAIN STREET"," ","VANCOUVER","BC","6048741400","V5T 3E2"
"1875467 ONTARIO INC.","27","SWANSEA MEADOWS DR."," ","BARMPTON","ON","4163993025","L7A 2C5"
"KMQ CURRENCY EXCHANGE INC.","670","REXDALE BLVD","UNIT","TORONTO","ON","4166799915","M9W0B5"
"TXT WORLD INC.","2300","YONGE STREET","SUITE 1600","TORONTO","ON","4165491690","M4P 1E4"
"UNIVERSAL CURRENCY EXCHANGE LTD.","37","KIMBARK CRESCENT"," ","MARKHAM","ON","9054794059","L3R 8P8"
"LDV CURRENCY EXCHANGE INC.","6330","YONGE STREET"," ","NORTH YORK","ON","4167360969","M2M 3X4"
"1790958 ONTARIO INC.","2978","EGLINTON AVE EAST CANADA"," ","SCARBOROUGH","ON","4162890097","M1J 2E7"
" ","113 31","FLAMINGO DR."," ","ELMIRA","ON","2269794790","N3B 3A7"
"CHAPMAN TRADING INC.","6068","NO3 ROAD","#120","RICHMOND","BC","7787728977","V6Y 4M7"
"SAADAT FINANCIAL SERVICES INC.","16","BELLBROOK CRESCENT"," ","DARTMOUTH","NS","9028808787","B2W 6S2"
"1439936 ALBERTA LTD.","137","BANFF AVENUE"," ","BANFF","AB","4039853734","T1L 1A6"
"DJL JEWELLERY INC.","1111A","FINCH AVENUE WEST CANADA"," ","NORTH YORK","ON","4166619362","M3J 2P7"
"NORTH AMERICA GREEN TECHNOLOGY INCORPORATED","220-1314","24TH E"," ","SASKATOON","SK","8618961765","S7K 8E9"
"GAPTEL TELECOMMUNICATION INC.","101-123","EAST 15TH ST"," ","NORTH VANCOUVER","BC","6049600301","V7L2P7"
"SSPRD GROUP INC","426","HILLBURY DRIVE"," ","MISSISSAUGA","ON","2896337006","L5R 0B2"
"CAMINOSUR REMITTANCES CANADA INC.","8656","MONTCALM STREET","APT 1","VANCOUVER","BC","6048741198","V6P 4P8"
" ","6975-A","BOUL SAINT-MICHEL"," ","MONTREAL","QC","5143256213","H2A 2Z3"
"NACTWS INC.","488","HURON STREET"," ","TORONTO","ON","8664070304","M5R2R3"
"ARARAT ENTERPRISE INC.","2221","GRANVILLE ST"," ","VANCOUVER","BC","6045582220","V6H3G1"
"MAZUMA CAPITAL CORP.","1384","KINGSWAY","SUITE 2","VANCOUVER","BC","6046380775","V5V 3E4"
" ","307","COCHRANE TERRACE"," ","MILTON","ON","4168825078","L9T 8C8"
"CANADA CHANGJIANG FINANCIAL LTD.","UNIT 150-4140","NO.3 ROAD"," ","RICHMOND","BC","7786536696","V6X 2C2"
"MIXCULTURE CAPITAL MANAGEMENT GROUP INC.","16","BONNYCASTLE RD"," ","MARKHAM","ON","6477417341","L6G 0C2"
"IGREEN FINANCIAL CORP.","10597","BAYVIEW AVE. CANADA"," ","RICHMOND HILL","ON","6476866895","L4C 0M9"
"RELIANCE SERVICES & TRADING CO INC.","4139","15 AVE CANADA"," ","EDSON","AB","4037147382","T7E0A5"
"HBT ACCOUNTING LTD.","202 920","36TH STREET NE CANADA"," ","CALGARY","AB","5878947451","T2A 6L8"
"FROZEN POND INC.","10","BUTTERMILL AVE CANADA"," ","CONCORD","ON","9057608404","L4K 3X4"
"SNP TRADING LTD","4600","HIGHWAY 7 EAST"," ","UNIONVILLE","ON","6478953678","L3R 1M5"
"LOTUS VACATIONS INC.","810","16TH AVE NW"," ","CALGARY","AB","5873491122","T2M 0J9"
"8567263 CANADA CORPORATION","75","OAKDALE ROAD"," ","MAPLE","ON","4163059088","L6A 1G6"
"MAPLE LEAF WEALTH","505","HWY 7 EAST CANADA","UNIT 3","MARKHAM","ON","4162096668","L3T 7T1"
"2379164 ONTARIO INC","1881","STEELES AVE W CANADA","SUITE 346","NORTH YORK","ON","4164526667","M3H0A1"
"REMITWAY INC.","84","DEERFOX DRIVE"," ","OTTAWA","ON","6138233035","K2J4W9"
"9247-5334 QUÉBEC INC.","200-5115","AVENUE"," ","MONTREAL","QC","4388002915","H3W2Z9"
"B&P LTD","306","KERR STREET"," ","OAKVILLE","ON","9058457277","L6K 3B5"
" ","506","811 12 AVE SW"," ","CALGARY","AB","4039037273","T2R 0J1"
"1473311 ALBERTA LTD.","9650","HARVEST HILLS BLVD NE CANADA"," ","CALGARY","AB","4034566258","T3K0B3"
"XPRESS UNION INTERNATIONAL INC.","7064","VILLAGE"," ","MISSISSAUGA","ON","2899255739","L5W1X5"
"EXCELLENT MONEY EXCHANGE LTD","1302","HARRIS CRT"," ","KELOWNA","BC","2508591591","V1X7Y2"
"GC GIFT CONNECTS PTY LTD.","398-2416","MAIN STREET"," ","VANCOUVER","BC","4166498721","V5T 3E2"
"CANEX FOREX LTD.","200","M15","BARCLAY PARADE SW"," ","CALGARY","AB","5873515553","T2P 4R5"
"DHUKKUR TRADING INC.","2860","DENISON ST"," ","MARKHAM","ON","9052013166","L3S 4T6"
"789 FINANCIAL MANAGEMENT LTD.","4940","NO.3 ROAD","UNIT 309","RICHMOND","BC","6044281777","V6X 3A5"
"LE COMPTOIR D'OR INC.","1381","AVENUE DU MONT-ROYAL EST"," ","MONTRÉAL","QC","5145084653","H2J 1Y8"
" ","7335","EDMONDS STREET"," ","BURNABY","BC","6046003044","V3N 1A7"
"1765118 ALBERTA LTD.","#220"," "," ","EDMONTON","AB","7808620888","T5H 4J1"
" ","168","WISSLER RD.","APT. 301","WATERLOO","ON","5197228162","N2K 2T4"
" ","8-3490","KINGSWAY"," ","VANCOUVER","BC","6049997979","V5R5L7"
"CANCOIN INC.","22","MARKHAM ROAD"," ","SCARBOROUGH","ON","4163333505","M1M2Z4"
"GOLDEN MONEY EXCHANGE LTD","9050","PRINCE CHARLES BLVD CANADA"," ","SURREY","BC","6045120619","V3V 1R5"
"INFOCORP COMPUTER SOLUTIONS LTD","46","WIMPOLE DR."," ","NORTH YORK","ON","4168781955","M2L 2L3"
"NIAVARAN CANADA INC.","6062","YONGE STREET"," ","NORTH YORK","ON","6418717000","M2M3W6"
"WALIA FOREX LIMITED","8128-128","ST","UNIT 285","SURREY","BC","7788228410","V3W1R1"
" ","297","BOUL."," ","GATINEAU","QC","8197770202","J8Y3Y6"
" ","3845","13TH AVENUE W CANADA"," ","VANCOUVER","BC","6046884019","V6R 2S9"
" ","3490","KINGSWAY","UNIT 8","VANCOUVER","BC","6043177747","V5R 5L7"
"GOLDMOND FINANCIAL SERVICES LTD","5180-4000","NO.3 ROAD"," ","RICHMOND","BC","6043037085","V6X0J8"
" ","7","JUNIPER COURT"," ","COLLINGWOOD","ON","6478715881","L9Y 5A8"
"COMET COMPUTING SYSTEMS LTD","5375","PARKWOOD PLACE CANADA"," ","RICHMOND","BC","6043041608","V6V 2N1"
"CANSOM MONEY EXPRESS LTD.","211-14716","75A ST NW"," ","EDMONTON","AB","7803408189","T5C 1A5"
"SVI CONSULTING INTERNATIONAL INC.","1","CONTINENTAL ROAD"," ","BRAMPTON","ON","4167323186","L7A 2H3"
"OMAAR GLOBAL LTD","325","FAIRLAKES"," ","ORLEANS","ON","6138828080","K4A 0K8"
"STAR REMIT INTERNATIONAL INC.","1855","DUNDAS STREET EAST","UNIT 3","MISSISSAUGA","ON","4168406589","L4X 1M1"
"BLUE MELLON CAPITAL INC.","7","JUNIPER COURT"," ","COLLINGWOOD","ON","6478715881","L9Y 5A8"
"ONE WORLD MONEY TRANSFER INC.","100-2430","MEADOWPINE BLVD. CANADA"," ","MISSISSAUGA","ON","6472936426","L5N 6S2"
"SINO FINANCIAL SERVICES INC.","5740","MINORU BLVD CANADA"," ","RICHMOND","BC","7789608989","V6X2A9"
"ASHNA MONEY EXCHANGE INC"," ","6105-YONGE STREET","UNIT C","NORTH YORK","ON","6478000069","M2M 3W2"
"XE MONEY TRANSFERS INC.","201-895","STATION AVENUE"," ","VICTORIA","BC","2504747740","V9B 2S2"
"CASA CONVENIENCE STORE INC.","102 -1483","DOUGLAS STREET"," ","VICTORIA","BC","2505902701","V9B3M6"
"CASH BY MAIL INC.","888","3RD ST SW"," ","CALGARY","AB","4039199629","T2P5C5"
"RME RICHMOND MONEY EXCHANGE INC.","3 10185","YONGE ST."," ","RICHMOND HILL","ON","6477803744","L4C 1T5"
"DCR STRATEGIES INC.","2680","SKYMARK AVE SUITE 420"," ","MISSISSAUGA","ON","6478215423","L4W 5L6"
"Y. W. TRADING CORP.","602-6081","NO.3 ROAD"," ","RICHMOND","BC","6048085013","V6Y2B2"
"EASY CASH INC.","2515","TALBOT DRIVE"," ","KAMLOOPS","BC","7784715074","V1S 2B2"
"DEVTOPIA CORP.","1","YONGE ST.","SUITE. 1900","TORONTO","ON","4167230222","M5E 1E5"
"FREDO BR INC.","5600","30","BOUL HENRI-BOURASSA E UNITE","CANADA"," ","MONTRÉAL-NORD","QC","5143216230","H1G2T3"
" ","50","NORTH EDGELY AVENUE","UNIT 50","TORONTO","ON","4168299730","M1K 1T7"
" ","7176","ST-HUBERT"," ","MONTREAL","QC","5145728908","H2R 2N1"
"4PAY INCORPORATED","95","MURAL ST"," ","RICHMOND HILL","ON","6474717799","L4B 3G2"
"IPADALA MONEY TRANSFER LTD","1-1558","LONSDALE AVE CANADA"," ","NORTH VANCOUVER","BC","6043177747","V7M2J3"
"LITI HOLDINGS INC.","65","FRYBROOK CRES"," ","RICHMONDHILL","ON","6479238360","L4B4B9"
" ","2644","EQUUS WAY"," ","OTTAWA","ON","6138906871","K1T1W2"
"ASAAN INC.","10720","YONGE STREET","UNIT#205","TORONTO","ON","4169014144","L4C3C9"
"M&DC SERVICES CORPORATION","UNIT 103-1335","ERIN ST."," ","WINNIPEG","MB","2049529563","R3E 2S7"
"CENTRAL METALS CORP.","2679","HOWARD AVE. CANADA"," ","WINDSOR","ON","5199157542","N8X 3X2"
"INSTANT CASH INC","4420","17 AVE SE UNIT C CANADA"," ","CALGARY","AB","4034573122","T2A 0T6"
"FOREX FACTORY INC.","2311-156","ENFIELD PLACE CANADA"," ","MISSISSAUGA","ON","9052771550","L5B 4L8"
"CASH-X HOLDINGS INC.","3044","BLOOR ST WEST","SUITE 130","ETOBICOKE","ON","6479858657","M8X2Y8"
"VIAMERICAS CANADA CORPORATION","160","ELGIN STREET","#2600","OTTAWA","ON","3012159294","K1P1C3"
"GB VANCOUVER FINANCIAL SERVICES INC.","6081","NO.3 ROAD","UNIT 913","RICHMOND","BC","7782978877","V6Y 2B2"
"KIM OR CORPORATION","348","RUE JEAN-TALON EST"," ","MONTREAL","QC","5142771650","H2R 1T3"
" ","403-10711","103 ST NW"," ","EDMONTON","AB","5877071319","T5H 2V7"
"SHEFFIELD VENTURES INC.","488","HURON STREET"," ","TORONTO","ON","4169666885","M5R2R3"
"1612643 ALBERTA INC.","7620","ELBOW DR SW","#301","CALGARY","AB","8888122525","T2V1K2"
"WIRE-EASY GLOBAL REMITTANCE INC.","911-939","BRACEWOOD DRIVE SW"," ","CALGARY","AB","4032008368","T2W 3M4"
"MONEYIQ GLOBAL REMITTANCES INCORPORATED","11871","HORSESHOE WAY"," ","RICHMOND","BC","8017831237","V7A 5H5"
" ","190","EDEN OAK TRAIL"," ","KITCHENER","ON","5195018327","N2A0H6"
"9128-9488 QUEBEC INC.","7734","BOUL."," ","MONTREAL","QC","5147218868","H2A 2A5"
"CANADA CURRENCY CENTRE INC.","1100","BURNHAMTHORPE ROAD WEST","SUITE 14","MISSISSAUGA","ON","9059492646","L5C 4G4"
"TRANSFERWISE LTD","186-188","CITY ROAD"," ","LONDON"," ","1011447887920242","EC1V 2NT"
"8694338 CANADA CORPORATION","1340","BLOOR ST W CANADA"," ","TORONTO","ON","4388001734","M6H1P2"
"BUSY CAMEL INC.","146","MORESBY DR."," ","OTTAWA","ON","6137935561","K2M 2E4"
"BEYOND BOUND FINANCIAL INC.","8261","WOODBINE AVE","UNIT","MARKHAM","ON","4164508819","L3R 8Z5"
"MULTI INVESTISSEMENTS CA INC","410-2400","RUE BENNY-CRESCENT"," ","MONTREAL","QC","5146516989","H4B2P7"
"9280-3501 QUÉBEC INC.","8810","118 AVE CANADA"," ","EDMONTON","AB","5142799564","T5B0T4"
"0984750 B.C. LTD.","1500-701","WEST GEORGIA ST"," ","VANCOUVER","BC","4164526667","V7Y1G5"
"JEWELLERY WATCH CORPORATION","1385","QUEEN STREET WEST CANADA"," ","TORONTO","ON","4165361010","M6K 1M3"
"TEREK ENTERPRISE INC.","15","BAIF BLVD. CANADA","UNIT 209","RICHMOND HILL","ON","6475022445","L4C 5N7"
"WEST COAST BULLION & CURRENCY EXCHANGE INC.","15148","NORTH BLUFF ROAD"," ","WHITE ROCK","BC","6046183777","V4B 3E5"
" ","11","ONEIDA CRESCENT","APT 701","RICHMOND HILL","ON","6478460481","L4B 0A1"
"2399701 ONTARIO INC.","15207","YONGE STREET"," ","AURORA","ON","9055038765","L4G 1L8"
" ","10716","107 ST. NW","#209","EDMONTON","AB","7807169337","T5H 2Z1"
"ADYEN CANADA LTD","44","CHIPMAN HILL","SUITE 1000","SAINT JOHN","NB","5062401240","E2L 2A9"
"2262110 ONTARIO INC.","204-2498","YONGE STREET"," ","TORONTO","ON","4164604433","M4P2H8"
"CASA REMITTANCE SERVICES INC.","102-1483","DOUGLAS ST."," ","VICTORIA","BC","2505902701","V8W 3K4"
"1829346 ONTARIO LTD","1071","GERRARD AVE EAST CANADA"," ","TORONTO","ON","4167175636","M4M1Z9"
"BENE FINANCIAL GROUP LTD.","#212-6700","NO. 3 ROAD"," ","RICHMOND","BC","6043706700","V6Y2C3"
"SHARAFI EXCHANGE INC.","77","FINCH AVE. EAST","UNIT 209","NORTH YORK","ON","4168858492","M2N 6H8"
"DATA LOCKS INC.","4","GRANDSTAND PLACE CANADA"," ","TORONTO","ON","6479389600","M4H 1E3"
"MERIDEX INC.","120-360","RUE SAINT-JACQUES"," ","MONTREAL","QC","5149920390","H2Y 3X1"
"GC SERVICES INC","175","CITY RD"," ","SAINT JOHN","NB","5066933398","E2L3M9"
"BNB TRANSFER CORP.","1980","WESTON ROAD"," ","TORONTO","ON","6477095255","M9N1W2"
"KANTOX, LTD","9","DEVONSHIRE"," ","LONDON"," ","442036086984","EC2M 4YD"
"2383001 ONTARIO INC.","4-3750","LAWRENCE AVE. EAST CANADA"," ","SCARBOROUGH","ON","6478888337","M1G 2B8"
"GLOBAL FASTPAY INC","207","10625 122 ST NW"," ","EDMONTON","AB","7806671334","T5N 1M7"
"TRANSINMOTION CANADA INC.","101","MONTANE ROAD","UNITÉ 212","CANMORE","AB","4039993950","T1W 0G2"
"ARAMEX EXCHANGE & INT'L TRADE LTD.","2","RICHMOND ST.","UNIT 201","RICHMOND HILL","ON","9052379464","L4C3X9"
"CANADA NEW EXPRESS FINANCIAL INC.","1100-1200","WEST 73RD AVE. CANADA"," ","VANCOUVER","BC","6047678987","V6P 6G5"
"1457244 ONTARIO INC.","589-B","YONGE STREET"," ","TORONTO","ON","4168785282","M4Y 1Z4"
"GOLDEN APPLE CURRENCY EXCHANGE INC.","6608","BEECHWOOD STREET"," ","VANCOUVER","BC","6046129311","V6P 5T9"
"GOLARE STORE INC.","1820","MARINE DRIVE"," ","WEST VANCOUVER","BC","7782798909","V7V 1J6"
"1882802 ONTARIO INC.","620","NIAGARA ST"," ","WELLAND","ON","9057880376","L3C1L8"
"MERCURY MERCANTILE TECHNOLOGIES INC.","901-360","BAY ST"," ","TORONTO","ON","6472591760","M5H2V6"
"KISHKI COMMUNITY SERVICES INC.","2-200","HIGHLAND ROAD WEST CANADA"," ","KITCHENER","ON","2266001184","N2M 3C2"
"9282-8292 QUEBEC INC","9382","RUE AIRLIE"," ","LASALLE","QC","5148343218","H8R2B3"
"SAFARIPAY FINANCIAL SERVICES INC.","1920","WESTON ROAD","SUITE 207","TORONTO","ON","6478300260","M9N 1W4"
"UNI-CAPITAL FINANCIAL INVESTMENT GROUP LTD.","407-4885","KINGSWAY"," ","BURNABY","BC","7789912699","V5H 4T2"
"HKTK INVESTMENT LTD.","#1420-4380","NO.3 ROAD"," ","RICHMOND","BC","7789855588","V6X 3V7"
"JIU XIN FINANCIAL LTD","2415-3700","NO. 3 ROAD"," ","RICHMOND","BC","7789954999","V6X3X2"
"2161155 ONTARIO INC.","6225","BATHURST STREET"," ","TORONTO","ON","4162216134","M2R 2A5"
"PAYMENTS PRO CANADA (CORP)","340","HENRY STREET","UNIT 17","BRANTFORD","ON","5197570101","N3S 7R5"
"GLOBAL CRYPTOCURRENCY SOLUTIONS INC.","340","HENRY STREET","UNIT #16","BRANTFORD","ON","5197570101","N3S 7V9"
"NOCHEQUE SERVICES LTD","234","ABBOTT STREET"," ","VANCOUVER","BC","6045122533","V6B 2K8"
"NEW YORK CURRENCY EXCHANGE INC.","7368","YONGE ST.","SUITE 8A","THORNHILL","ON","4168758969","L4J 8H9"
" "," "," "," "," "," ","5877177791"," "
"VANGHA INC.","181 80","ACORN PLACE CANADA"," ","MISSISSAUGA","ON","6472904782","L4Z4C8"
"ICARD1 INTERNATIONAL INC.","20","BAY STREET","SUITE 1100","TORONTO","ON","9548030256","M5J 2N8"
" ","319-23","LORRAINE DRIVE"," ","TORONTO","ON","4168163850","M2N6Z6"
"8671729 CANADA INC.","2415","DES NATIONS SUITE 201"," ","MONTREAL","QC","5148563007","H4R3L6"
"EASY PADALA INC.","103","1595 W BROADWAY"," ","VANCOUVER","BC","7789961118","V6J1W6"
"SWAN INTERNATIONAL HOLDINGS LTD.","2155","LEANNE BLVD.","UNIT 206B","MISSISSAUGA","ON","6479781772","L5K 2K8"
"8735972 CANADA INC.","515","LEGGET DRIVE","C/O LABARGE","SUITE 800","OTTAWA","ON","8888893777","K2K 3G4"
"CAPITALAND INVESTMENT LTD.","201-8300","BENNETT ROAD"," ","RICHMOND","BC","7788991518","V6Y1N5"
"1834850 ONTARIO LTD.","4801","KEELE STREET","SUITE 63","TORONTO","ON","4168260005","M3J 3A4"
"LEXLISMO LTD.","31","MAIN ST N CANADA"," ","MARKHAM","ON","6479892289","L3P 1X3"
"GREEN ACE FINANCIAL INC.","11-185","LPH","ONEIDA CRES."," ","RICHMOND HILL","ON","4168217452","L4B 0B1"
"METACAPITAL INC.","1315","LAWRENCE AVE E","UNIT 509","TORONTO","ON","6477156280","M3A3R3"
"COIN CORPORATION LTD.","240","WOODPARK PL. SW"," ","CALGARY","AB","4036689442","T2W2S5"
"SARRAFI FOREX SERVICES LTD","806-9303","SALISH CRT"," ","BURNABY","BC","6043685150","V3J 7B7"
"9228-2177 QUEBEC INC.","391","SHERBROOKE OUEST"," ","MONTREAL","QC","5149613801","H3A 1B5"
" ","343","PRESTON ST","SUITE 1190","OTTAWA","ON","4039030684","K1S 1N4"
"MONEX CANADA, INC.","199","BAY STREET","SUITE 4000","TORONTO","ON","2027852482","M5L 1A9"
"2393780 ONTARIO INC.","738","LANSDOWNE AVE. CANADA"," ","TORONTO","ON","6473493200","M6H 3Y8"
"THE CURRENCY CLOUD LIMITED","12","STEWARD STREET"," ","LONDON"," ","0442035974800"," "
" ","21","MERCER AVE CANADA"," ","BRANTFORD","ON","2262080116","N3T 0E6"
"SECURA EXCHANGES LTD.","2040","SHEPPARD AVENUE E SUITE 300"," ","NORTH YORK","ON","4168094488","M2J 5B3"
"8859264 CANADA INC.","6013","YONGE ST","UNIT 200A","TORONTO","ON","4168437030","M2M 3W2"
"2278169 ONTARIO INC.","202 2837","YONGE STREET"," ","TORONTO","ON","4162197641","M4N 0A7"
"AVIDTAP CORP","56","TEMPRANCE STREET"," ","TORONTO","ON","6477007733","M5V1X2"
"MONEYZONE INC.","1-1440","MAIN ST E"," ","HAMILTON","ON","9059619677","L8K 6M3"
"8727384 CANADA INC.","6385","ST-HUBERT"," ","MONTRÉAL","QC","5142727288","H2S 2L9"
" ","301 3701","HASTINGS STREET"," ","BURNABY","BC","7787143982","V5C 2H6"
"MORREX INC.","2614","RUE ISABELLE"," ","SHERBROOKE","QC","8192001260","J1N3V8"
"YI SHENG TRADING LTD","6080","4000 NO 3 ROAD"," ","RICHMOND","BC","7789941711","V6X 0J8"
"UNION MONDIALE INC."," "," "," ","MONTRÉAL","QC","5149375192","H3H 1M2"
"MULTI-TRANSFERTS, INC.","9012","BOUL. SAINT-MICHEL"," ","MONTRÉAL","QC","5143032525","H1Z3G4"
"2126615 ONTARIO INC.","20","MALVERN STREET"," ","SCARBOROUGH","ON","4162915460","M1B 2V4"
" ","15","COLLIER RD N CANADA"," ","THOROLD","ON","2899687422","L2V2W8"
"PAYSAFE FINANCIAL SERVICES (CANADA) INC.","3500","DE MAISONNEUVE BLVD WEST","SUITE 700","MONTREAL","QC","5143802726","H3Z3C1"
"SINO CAN ASSET MANAGEMENT CORP.","5740","MINORU BLVD CANADA"," ","RICHMOND","BC","7789608989","V6X2A9"
"ASSOCIATED FOREIGN EXCHANGE, ULC","200","FRONT STREET","SUITE 2203","TORONTO","ON","8003637363","M5V3K2"
"2417517 ONTARIO INC","188","QUEEN STREET EAST","UNIT B","BRAMPTON","ON","6477868579","L6V 1B3"
"CASH HOUSE ARMORED TRANSPORT AND SERVICES LTD","80","BASS PRO MILLS DRIVE","UNIT","VAUGHAN","ON","9057601015","L4K 5W9"
"0954485 BC LTD","1193","MAIN STREET"," ","VANCOUVER","BC","6046960012","V6A 4B6"
"KLUZO FINANCIAL SERVICES INC","816-675","HASTINGS ST W CANADA"," ","VANCOUVER","BC","7788962401","V6B 1N2"
"CURRENCYFAIR LIMITED","91","PEMBROKE ROAD"," ","DUBLIN"," ","353873607904","D04 EC42"
"AFTAB CURRENCY EXCHANGE INC","732","QUEENSTON ROAD","UNIT B","HAMILTON","ON","2895271200","L8G 1A4"
"INCRYPTEX LTD.","6 70","TOWN CENTRE COURT"," ","TORONTO","ON","6472864594","M1P 0B2"
"HASTI JEWELLERY & EXCHANGE LTD","2508","EDGEMONT BOULEVARD CANADA"," ","NORTH VANCOUVER","BC","6047701919","V7R 2M8"
"BINARY CE TRADING LTD.","5375","PARKWOOD PLACE CANADA"," ","RICHMOND","BC","6043041603","V6V2N1"
" ","303 245","PROVENCHER BOULEVARD CANADA"," ","WINNIPEG","MB","2048044032","R2H 0G6"
"AGILA IMPORT AND EXPORT LTD.","208","FIRST AVE E"," ","LAMPMAN","SK","3064877477","S0C 1N0"
"SARIFLE INC.","209","11125 107 AVENUE WN. CANADA"," ","EDMONTON","AB","4168369535","T5H0X5"
"UNIVERSEREMIT INC.","20","PINSON PVT"," ","OTTAWA","ON","6137122551","K1V0E6"
"INVESTORS CORP","25","THUNDER GROVE"," ","SCARBOROUGH","ON","4168293819","M1V3M2"
"TRADEX FINANCIAL SERVICES INC.","2676","ISLINGTON AVENUE"," ","TORONTO","ON","4162558622","M9V2X5"
"SMART CHOICE CAPITAL LTD","909","7 AVE SW","SUITE #102","CALGARY","AB","4036178122","T2P 1A5"
"BDO REMIT (CANADA) LTD.","2004","YONGE ST."," ","TORONTO","ON","6473501236","M4S1Z7"
"CMO, INC.","927","E. NEW HAVEN AVE. CANADA"," ","MELBOURNE","FL","8556737176","32901"
"EARTHPORT PLC","140","ALDERSGATE ST"," ","LONDON"," ","0442072209700","EC1A 4HY"
" ","3049","TRELLE CRESCENT"," ","EDMONTON","AB","5874103650","T6R 3M9"
"FP ICE INC.","10","BUTTERMILL AVE CANADA"," ","CONCORD","ON","9057608404","L4K3X4"
" ","1885","RUE JEAN-TALON E"," ","MONTREAL","QC","5146774888","H2E 1T7"
"8601364 CANADA INC","1733","RUE BERRI"," ","MONTREAL","QC","4383965156","H2L4E9"
"C&Z HOLDINGS LTD.","201-2309","WEST 41ST AVENUE"," ","VANCOUVER","BC","6043367876","V6M2A3"
"VIP REMIT INCORPORATED","10160 # 2","ROAD"," ","RICHMOND","BC","6042731569","V7E2E3"
" ","3745","FONDA WAY SE","UNIT 28","CALGARY","AB","5873531964","T2A 5W7"
"OKCOIN TECHNOLOGY LTD.","700","401 W. GEORGIA ST."," ","VANCOUVER","BC","6049099302","V6B 5A1"
" ","153","TARALAKE"," ","CALGARY","AB","5872231328","T3J0N1"
"SUPER CREDIT FINANCE LTD.","8700","MCKIM WAY","UNIT 3233","RICHMOND","BC","6047236179","V6X 3Z7"
"BUREAU DE CHANGE SHARIF INC.","261"," "," ","VILLE SAINT-LAURENT","QC","5142236408","H4N 1C8"
"EXPRESS LINKS INTERNATIONAL LIMITED","114","103C POWDER DRIVE"," ","FORT MCMURRAY","AB","7808047655","T9K2S6"
"ZOOMPESA SYSTEMS AND TECHNOLOGY LTD.","60","BRISTOL ROAD EAST","SUITE 303","MISSISSAUGA","ON","4168368132","L4Z3K8"
" ","1823 A","LAWRENCE AVENUE EAST CANADA"," ","SCARBOROUGH","ON","6477188423","M1R2Y3"
"TAURUS CRYPTO SERVICES INC.","170 422","RICHARDS ST"," ","VANCOUVER","BC","7788962401","V6B 2Z4"
"WORLD OPEN TOURS TRAVEL AGENCY  INC.","215 37","GALLERIA PARKWAY"," ","MARKHAM","ON","4169101871","L3T 0A5"
"NILE TRANSFER CORP.","5440","VALENTINE CERESCENT"," ","CALGARY","AB","5877164217","T2A 2K9"
